name,longitude,latitude
Chevron,-121.9717209,37.3204734
,-124.1305572,40.2444192
,-120.5266701,38.046057
,-120.5418406,38.0719395
,-120.5468497,38.0755712
,-120.5473687,38.0757897
,-120.6762636,38.1922906
,-120.6750432,38.1912714
,-120.6827062,38.1965625
,-120.6887265,38.1995768
,-120.6928262,38.19925
Arco,-117.335131,34.1623955
Canyon Auto Service,-122.2601588,37.4722684
,-122.7250894,38.4602792
,-121.9180566,41.9643067
Shell,-122.5693567,38.1111148
,-121.2247145,38.7881849
Shell,-122.2545727,38.1101838
Sinclair,-122.2544626,38.1092888
Valero,-122.2545657,38.1097953
Exxon,-122.254903,38.0973066
Benton Station,-118.4772269,37.8185183
Shell,-117.5357691,34.1355782
Chevron,-122.2334062,38.0780444
Shell,-117.8500524,33.7270301
Shell,-117.6017217,33.8795398
Arco,-121.0044071,37.6359951
Shell,-117.8474685,33.9681775
Shell,-118.4952559,35.1245793
Shell,-117.2849598,33.9176077
Shell,-119.0276332,35.2961418
Shell,-123.7953391,40.0990953
Shell,-120.1647937,36.137211
Shell,-118.3705525,34.1936399
Arco,-122.2852535,37.9944453
Arco,-120.9381957,37.580573
,-121.7329108,36.4801265
Shell,-118.4134519,34.157787
Shell,-121.941805,37.7228722
gas walnut,-117.8865572,33.6917208
Sierraville Service and Country Store,-120.3675161,39.5875858
Shell,-118.5030808,34.2209819
Shell,-120.8878454,37.5215849
Shell,-117.621599,34.0779422
Shell,-119.3134475,36.3061463
Shell,-122.2362149,37.4931439
Shell,-117.3220901,33.2449306
Shell,-118.9297635,35.3986633
Shell,-121.4276515,38.4739267
Arco,-118.8825135,34.2784302
Shell,-117.2792053,33.1895137
Shell,-121.336405,37.9644052
Valero,-121.4928221,38.5376281
Chevron,-121.2871776,38.593267
76,-118.1256468,33.7941717
Arco,-118.1429413,33.7827701
Shell,-118.1826242,33.7666243
Chevron,-118.299931,34.1741361
Loves',-121.1415517,37.7552399
Chevron,-117.9208258,33.769565
Arco,-117.920722,33.768995
Chevron,-117.6701132,35.6503571
,-117.7295039,33.570105
Stony Creek Gas,-118.8411237,36.6640494
Kwik Serv,-117.382188,35.7554707
Shell,-119.0516865,35.8919747
,-119.8438505,36.7715715
,-119.7547874,36.7793294
,-117.8414048,33.8881118
,-119.8699625,36.8220045
Fuel Good,-122.0070166,41.8278574
76,-121.5034156,38.5371221
,-119.8709723,36.7933375
,-119.8466965,36.7785088
Chevron,-122.0492164,37.5499269
Shell,-117.1238356,33.5908432
Valero,-122.257364,37.8260532
7-Eleven,-122.0515772,37.322457
Arco,-117.9585931,33.8394274
Mobil,-117.5194082,33.8890984
,-117.5226738,33.8861214
Valero,-121.4980068,38.5633176
7-Eleven,-117.168801,33.6411148
,-118.4366941,37.3610759
,-122.2200963,37.7751202
,-118.2224783,34.0841565
,-118.2224166,34.08357
,-118.2220652,34.083851
,-118.2228354,34.0838972
Shell,-122.2000267,37.7933627
76,-121.468462,38.5664737
Chevron,-119.1779834,34.1730802
Mobil,-121.977253,37.2355482
,-120.7047861,35.5503198
Velero,-120.670101,35.2687923
76,-121.4503196,38.5102176
Valero,-121.4485098,38.5106647
,-118.3947122,37.3576434
,-118.4019086,37.3611612
7-Eleven,-121.4382385,38.5468914
,-121.1217862,37.6382333
Chevron,-121.4831562,38.4955645
Valero,-121.4799415,38.4955559
Chevron,-122.5112384,37.9024185
Shell Gas Station,-118.3533109,34.041037
Chevron,-116.50092,33.9470775
Chevron,-121.4665962,38.5721893
Stop and Shop,-121.4631235,38.5664798
Shell,-121.449263,38.5391991
Chevron,-121.4423826,38.5252418
Jackson's Service Center,-120.6450417,40.4143031
Renner,-124.0744611,41.5782146
Arco,-118.3766904,33.9524102
,-118.3773248,33.9528641
Shell,-121.4642228,38.5252381
Valero,-121.4714708,38.5246224
El Gallo Petrol,-117.0662436,32.6054081
,-117.0517322,32.6004941
76,-121.8204792,39.7615877
CNG,-117.4543277,33.9604525
Hydrogen,-117.4120521,33.9239287
CNG,-117.411889,33.9240033
Chevron,-123.3498164,39.3986904
Don Pedro Market,-120.3303046,37.6847751
,-117.9985828,33.8737412
Arco,-117.2132854,32.7544749
Chevron,-116.1720793,33.7173091
,-116.1706361,33.716379
76,-122.501673,37.7566948
,-117.0185211,32.6977267
Chevron,-123.7952663,40.0995111
,-117.0648845,32.6015451
US Super Gas,-117.0390094,32.6050258
Arco,-117.051576,32.6042658
,-118.059755,33.9021137
Stage Coach Liquor,-120.6772942,35.4939531
Chevron,-122.5685209,38.1109286
76,-121.4607973,37.753748
Chevron,-122.3033095,40.5351681
,-120.1206971,40.044939
,-120.0822535,39.382801
Cloverdale Gas & Go Food Mart,-123.017499,38.7934958
Fast & Easy Gas Mart,-123.0164979,38.7999889
Quik Stop,-123.0225865,38.8124483
Sinclair,-123.0116517,38.7837594
,-120.1472038,39.1662367
,-120.1468518,39.1665718
Dawson Oil Co.,-121.2188004,38.8037086
Shell,-117.0770717,33.7386571
Bridgeway,-122.8661106,38.4461802
,-120.188492,34.6117529
,-117.0776939,33.7384709
,-117.0323425,33.7433443
CFO,-117.0459336,32.6284193
,-120.1317913,37.0192515
,-117.0071767,33.7734153
Oakland Airport CNG Station,-122.2152752,37.7350887
Chevron,-122.1938842,37.7298726
,-118.2113209,34.2092846
Arco,-118.3550732,34.0905918
76,-118.3635181,34.090634
Shell,-118.3652052,34.0905662
United Oil,-118.2539887,34.0755597
Mobil,-118.4367785,34.0500812
76,-118.4489773,34.0465631
Shell,-118.4535073,34.0446407
76,-118.4614268,34.0411708
Mobil,-118.4917966,34.0194744
Valero,-117.2934269,34.535511
Chevron,-117.3168478,34.5199866
Shell,-117.3158398,34.5183967
Oakland Marinas Fuel Dock,-122.2751429,37.7927426
,-120.8051562,38.3955997
,-123.5432391,39.1524484
Chevron,-118.0439755,33.8027646
Circle A - Gas & Food Mart,-121.6964507,37.9613045
Chevron,-121.6957409,37.9592094
Mobil,-121.6957736,37.9585687
,-119.7079004,37.2140723
,-119.8120622,37.489033
Chevron,-116.2771637,33.7070109
76,-122.3851224,37.5967648
76,-122.2558685,38.123457
Power Market Gas Station,-121.6897989,37.9251948
Chevron,-121.6954383,37.9319636
Brentwood Petroleum,-121.6959522,37.9411488
Chevron,-121.7356575,37.9258364
Arco,-121.737989,37.9249046
7-Eleven,-121.8360778,38.0056406
Shell,-121.8342172,38.0061597
,-118.4308883,34.2014637
United,-118.4483746,34.2015171
Valero,-122.3718913,40.6252505
Chevron,-120.3625131,36.1370753
Speedway,-122.2755203,38.2923496
Valero,-121.6024834,37.9041906
Gateway Chevron,-117.1371328,33.4796735
Terpel E.D.S Zona Minera,-72.9450253,7.3473618
Sinclair,-122.1481822,39.1555055
Shell,-122.1399457,39.158211
Chevron,-122.2010335,39.8723688
Shell,-122.2898105,40.4379837
Costco Gasoline,-116.9875722,32.8418903
Moe’s Stop,-121.8634885,37.3559314
Sinclair Dino Mart,-118.2866155,34.0884785
7-Eleven,-117.121998,32.8079523
Circle K,-122.2380184,37.4886315
Chevron,-122.260133,37.8563996
Rotten Robbies,-121.7462537,37.6801065
Costco Gasoline,-121.8088753,39.7210826
Arco,-122.1402501,39.1588129
Arco,-122.2959382,38.3080077
,-122.6126817,38.9098445
Chevron,-118.2838621,34.040125
Speedway,-122.1935137,39.9278185
Shell,-118.2913398,34.059549
Propel,-121.904639,37.3555532
,-117.3930645,34.134114
Mobil,-117.5928519,34.0698214
Arco,-117.470931,33.8979008
Arco,-121.3834356,38.6513418
Chevron,-119.6733416,36.3283944
Chevron,-117.6191882,33.5217791
Chevron,-119.160908,35.5000962
Chevron,-121.4827471,38.5245643
76,-121.4978768,38.5244302
Chevron,-117.7189346,34.080336
Arco,-121.5309028,38.613656
Speedway Gas,-117.3797275,33.9771312
Arco,-121.3827285,38.5744205
Shell,-121.3826376,38.5738817
76,-121.3130374,38.7079393
Quick Stop,-121.327127,38.704872
Chevron,-121.3276752,38.705833
Arco,-121.33584,38.5436472
Chevron,-118.3851008,33.8192368
76,-121.5157491,38.5167363
Costco Gasoline,-119.6076884,36.3247995
,-117.1390567,32.7556916
Sunset Gas and Market,-117.2544348,32.7365653
Mettler Station,-118.9703392,35.0626727
Arco,-118.4336532,34.2572545
Arco,-119.6827187,34.4241786
Chevron,-119.0383249,36.0801323
Valero,-119.0377965,36.0798006
Arco,-117.117183,32.8103566
Arco,-121.5752246,39.1259715
C Stop,-121.5685308,39.1230298
Shell,-121.5555287,39.1098222
7-Eleven,-121.5555741,39.1094842
Lally Gas & Food,-121.5518041,39.0976863
Oliverhurst Mini Mart,-121.5514153,39.0954058
Mobil,-118.2892448,37.1689398
76,-118.2632772,34.0777271
Mobil,-117.3758319,34.4262683
7 Eleven,-117.3522155,34.0025367
Valero,-117.3922232,33.9607302
76,-117.3417721,33.9832031
76,-117.43432,33.9457291
Chevron,-117.3740553,33.973891
Kimi,-117.3625874,33.9760097
ARCO,-117.3418427,33.9833022
76,-117.3650123,33.9952042
Kwik Serv,-117.3644678,34.0006622
76,-117.4941697,33.8982132
ARCO,-117.5148255,33.8820032
Circle K,-117.513695,33.881775
76,-117.3251609,33.9156376
Circle K,-117.3316124,33.886991
76,-117.350299,33.8846886
Valero,-117.3496701,33.8851851
Arco,-117.321167,33.9158524
Shell,-117.5591483,34.1210111
76,-118.3701526,33.8580361
Shell,-116.9730318,32.742982
,-116.9281903,32.7693187
76,-117.0984004,32.8213157
76,-121.9133827,37.4270435
MD,-122.9847487,38.5115668
Chevron,-122.6870049,38.4382288
Chevron,-122.5560539,38.0942584
Shell,-121.8841649,37.4358902
Shell,-121.9976058,38.3479594
Chevron,-121.5225889,38.6554832
Arco AM/PM,-121.2715998,38.6450792
,-121.2722591,38.7032388
,-121.2714815,38.7034921
,-121.2257575,38.7442424
,-121.2267254,38.7435168
,-119.7896394,36.7861985
,-121.3098171,38.636363
Card-Lock Fuel Station,-120.8245068,38.6929581
,-120.9153361,38.6783403
,-120.8223444,38.6999634
test,-120.6203039,35.2980033
Chevron,-114.595275,34.8271162
Chevron,-118.3345435,34.0328905
Mobil,-118.3346735,34.0323804
Shell,-118.7419317,37.5670936
,-118.452629,33.9882046
,-118.2710798,34.0461635
,-118.343533,33.9161444
,-118.3609164,33.9166408
,-118.3616459,33.9161556
,-118.4218146,33.9632192
,-118.3443645,34.0946589
True Zero,-120.2236338,39.3247776
True Zero,-121.9686955,37.5220591
True Zero,-122.4061255,37.6481165
,-122.1333584,37.418715
,-117.0001485,32.6448702
,-118.0020905,33.858627
,-119.021692,35.3536438
,-117.1733576,32.729421
,-117.1813319,32.7428193
,-117.1819034,32.7431328
Shell,-118.0945881,34.5800634
Arco,-118.0856013,34.5804179
,-119.6634601,37.3356008
NEX Gas Station,-117.1922764,32.7430717
Ralph's Gas Station,-117.2258743,32.7288604
,-118.625008,34.4960758
,-119.3141051,36.2981013
,-119.2761974,35.8943499
,-119.807594,36.74569
NEX Gasoline,-117.2251165,32.7284741
,-118.8742536,34.2785591
,-121.8652876,36.5959766
Shell,-118.2920175,34.0620846
7-Eleven,-117.2610615,33.9393327
76,-117.1523098,32.8139656
Shell,-120.4952547,37.3002465
Arco,-121.073539,37.7003086
Shell,-119.209629,36.3257221
Chevron,-120.9999365,37.2597288
Valero,-118.1499472,34.1170708
,-121.4354616,37.7641353
Flyer's,-122.7084864,38.4134204
Valero,-122.2819533,41.1952946
76,-122.7486012,38.4972334
Shell,-122.7865745,38.5260977
Speedway,-122.603995,38.2339422
Chevron,-122.0333137,38.2928403
Valero,-122.2995083,40.4524272
,-122.2999523,40.451473
Chevron,-122.538271,41.6464938
Love's,-122.196181,39.9071813
mobile,-116.0528975,34.1354112
Chevron,-117.0901664,32.9770732
Shell,-122.22905,40.1795007
Wave Gas,-122.0899652,37.6203875
Mobil,-118.7174225,34.2807899
Arco,-121.4565629,38.6437606
Chevron,-118.3639131,34.0721187
Circle K,-121.5963907,36.6951522
Chevron,-122.7807599,38.5107388
Arco,-121.6643573,36.7215711
76,-117.769935,33.6891645
76 gas station,-122.3190891,37.5661361
Campus Gas Pump,-117.0683867,32.7774571
Carmel Highlands Chevron,-121.9362236,36.5053651
,-117.1054826,32.5763072
,-117.1053583,32.5767424
Safeway Gas Station,-122.2509253,37.7587524
76,-118.0139423,34.1095536
Pacific Pride,-121.5520236,38.5770679
,-117.1970677,32.9914256
,-122.0563866,38.2495444
Chevron,-119.6547328,36.3596647
Valero,-122.1263102,38.2216137
Arco,-122.1271036,38.2217027
7-Eleven,-122.1267684,38.22058
Shell,-122.1278593,38.2212655
Chevron,-122.129497,38.2211329
Chevron,-122.2523307,38.1226977
Chevron,-122.2173011,38.1062901
Chevron,-121.8398324,38.4582894
Shell,-121.8221057,38.4643362
76,-121.8235367,38.4697119
Chevron,-121.8228947,38.4688305
,-121.8226864,38.456417
Albany Hill Mini Market,-122.2998467,37.8921585
Sierra Energy 15,-121.2041967,39.2064017
,-117.615328,33.4307765
Valero,-120.6273732,36.6393705
Fuel Station,-119.1039283,36.2038526
Shell,-122.2196093,40.1834042
76,-121.8191259,37.3564862
Rotten Robbie,-121.822589,37.3594613
Sam's Club,-121.6463138,39.1410786
Chevron,-121.5238594,38.5746575
Chevron,-121.5017057,38.4814561
Shell,-121.4307115,38.5005578
Chevron,-121.2947498,38.2533665
Arco,-121.3103636,38.2902124
,-121.3011828,38.2530436
Costco Gasoline,-121.2615416,38.0997653
Arco,-121.2690089,38.1016242
Shell,-121.3060671,38.1151735
Chevron,-121.3105028,38.1146348
Kwik Serv,-121.2784405,38.1151898
,-121.3073641,38.1297381
,-121.2601502,38.1278566
Arco,-117.1196586,34.0281213
Shell,-121.7912376,37.2560628
,-121.4572635,38.6842388
Arco,-121.3649382,38.7139849
Chevron,-121.3640635,38.7137192
Chevron,-121.7843112,38.6772741
76,-121.7842458,38.6785119
Fastrip,-117.9747011,35.1262518
,-117.9861227,35.12559
Love's,-122.1439997,39.1674884
Valero,-122.7100707,38.3479496
76,-122.5806268,38.5754772
76,-119.5177164,34.398132
Renner,-123.7902842,40.0088706
Arco,-119.512238,34.3962499
Renner,-123.7951046,40.1103711
Cecilville Station,-123.1399855,41.1410412
,-122.077986,37.884539
Shell,-118.8519845,34.7940332
Shell,-121.1021925,35.5685812
FuelGood,-120.9927528,40.3153217
76,-121.7476235,36.7582749
Santa Rosa Pit Stop,-116.5450614,33.5608415
Arco,-119.0500861,35.3392836
,-118.1288894,34.6464592
,-118.1289044,34.6455818
,-124.0715345,41.79311
,-122.0614722,37.8928439
Mobil,-122.0613193,37.8923274
,-122.0607024,37.892448
Fastrip,-117.8978117,34.5061971
Mobil,-117.9806362,34.5207263
Kwik Serv,-117.9858559,34.5208776
Ed Staub & Sons Petroleum & Fuel Commander Cardlock,-121.4077845,41.0452971
U.S. Gasoline,-119.9887558,38.9234209
American Gasoline,-119.9796332,38.930231
Chevron,-119.9942511,38.9197548
7-Eleven,-117.1739135,33.5556909
Shell,-117.7324786,34.0028043
Rotten Robbie,-121.6564489,36.6656942
Chevron,-117.7284206,34.0026362
Shell,-117.9457954,33.9176777
Pilot,-117.0877241,34.8546546
,-117.8503974,33.8233371
Shell,-117.0348082,32.5944236
Mobil,-117.7382061,33.8616397
Sierra Super Stop,-121.1034851,39.3701609
